Year,Sex,State,Industry,People,Weekly_Sum
2019,Female,Western Australia,"Transport, Postal and Warehousing",20200,20521220
2019,Female,Western Australia,Information Media and Telecommunications,3900,6773049
2019,Female,Western Australia,Financial and Insurance Services,17900,24213018.2
2019,Female,Western Australia,"Rental, Hiring and Real Estate Services",11400,18701968.6
2019,Female,Western Australia,"Professional, Scientific and Technical Services",45100,49810974.8
2019,Female,Western Australia,Administrative and Support Services,21100,17255895.8
2019,Female,Western Australia,Public Administration and Safety,39400,59673040.4
2019,Female,Western Australia,Education and Training,87600,96302661.9
2019,Female,Western Australia,Health Care and Social Assistance,135100,130179662.6
2019,Female,Western Australia,Arts and Recreation Services,14500,9949455.7
2019,Female,Western Australia,Other Services,24500,10943351.1
2019,Female,Western Australia,Total,636400,632755775.6
2019,Female,Tasmania,"Agriculture, Forestry and Fishing",3400,1947013.4
2019,Female,Tasmania,Mining,400,648441.2
2019,Female,Tasmania,Manufacturing,4800,3182091.8
2019,Female,Tasmania,"Electricity, Gas, Water and Waste Services",700,657886.4
2019,Female,Tasmania,Construction,900,883251.2
2019,Female,Tasmania,Wholesale Trade,1900,1171106.8
2019,Female,Tasmania,Retail Trade,14400,7746496.2
2019,Female,Tasmania,Accommodation and Food Services,13000,7642529.5
2019,Female,Tasmania,"Transport, Postal and Warehousing",1300,1236040.6
2019,Female,Tasmania,Information Media and Telecommunications,1500,1802649
2019,Female,Tasmania,Financial and Insurance Services,2200,4391570.9
2019,Female,Tasmania,"Rental, Hiring and Real Estate Services",600,553934.7
2019,Female,Tasmania,"Professional, Scientific and Technical Services",6000,4317601
2019,Female,Tasmania,Administrative and Support Services,2900,1113616.6
2019,Female,Tasmania,Public Administration and Safety,8100,10356573
2019,Female,Tasmania,Education and Training,18400,18809610.3
2019,Female,Tasmania,Health Care and Social Assistance,34300,34984891.2
2019,Female,Tasmania,Arts and Recreation Services,3600,2838063.4
2019,Female,Tasmania,Other Services,4300,3135037.3
2019,Female,Tasmania,Total,125300,109117274.9
2019,Female,Northern Territory,"Agriculture, Forestry and Fishing",500,155721.9
2019,Female,Northern Territory,Mining,500,800401.5
2019,Female,Northern Territory,Manufacturing,500,467164.9
2019,Female,Northern Territory,"Electricity, Gas, Water and Waste Services",500,774252.9
2019,Female,Northern Territory,Construction,300,377754.4
2019,Female,Northern Territory,Wholesale Trade,1400,1386235.3
2019,Female,Northern Territory,Retail Trade,6100,3910403.1
2019,Female,Northern Territory,Accommodation and Food Services,3600,2693655.3
2019,Female,Northern Territory,"Transport, Postal and Warehousing",900,1305225.4
2019,Female,Northern Territory,Information Media and Telecommunications,0,0
2019,Female,Northern Territory,Financial and Insurance Services,1700,1632854.9
2019,Female,Northern Territory,"Rental, Hiring and Real Estate Services",1000,1064530.8
2019,Female,Northern Territory,"Professional, Scientific and Technical Services",2900,2097588.1
2019,Female,Northern Territory,Administrative and Support Services,2300,2041234.2
2019,Female,Northern Territory,Public Administration and Safety,9300,14945345
2019,Female,Northern Territory,Education and Training,8200,12351709.3
2019,Female,Northern Territory,Health Care and Social Assistance,13900,17480195.2
2019,Female,Northern Territory,Arts and Recreation Services,1700,1630657.2
2019,Female,Northern Territory,Other Services,2100,2615708.9
2019,Female,Northern Territory,Total,58600,68650279.4
2019,Female,Australian Capital Territory,"Agriculture, Forestry and Fishing",0,0
2019,Female,Australian Capital Territory,Mining,0,0
2019,Female,Australian Capital Territory,Manufacturing,0,0
2019,Female,Australian Capital Territory,"Electricity, Gas, Water and Waste Services",800,1052930.9
2019,Female,Australian Capital Territory,Construction,1800,2162681.7
2019,Female,Australian Capital Territory,Wholesale Trade,600,295194.7
2019,Female,Australian Capital Territory,Retail Trade,10900,6618721.1
2019,Female,Australian Capital Territory,Accommodation and Food Services,3700,2191349.3
2019,Female,Australian Capital Territory,"Transport, Postal and Warehousing",1800,2511468
2019,Female,Australian Capital Territory,Information Media and Telecommunications,2100,3253974.9
2019,Female,Australian Capital Territory,Financial and Insurance Services,2200,846228.7
2019,Female,Australian Capital Territory,"Rental, Hiring and Real Estate Services",1700,2122677.7
2019,Female,Australian Capital Territory,"Professional, Scientific and Technical Services",10200,16662926.6
2019,Female,Australian Capital Territory,Administrative and Support Services,4100,4142926
2019,Female,Australian Capital Territory,Public Administration and Safety,36500,56715643.6
2019,Female,Australian Capital Territory,Education and Training,16900,17849637.8
2019,Female,Australian Capital Territory,Health Care and Social Assistance,19500,20566673.1
2019,Female,Australian Capital Territory,Arts and Recreation Services,1600,1671211.3
2019,Female,Australian Capital Territory,Other Services,3900,1309847.8
2019,Female,Australian Capital Territory,Total,119100,145121440.4
2019,Female,Total,"Agriculture, Forestry and Fishing",107200,47390022.3
2019,Female,Total,Mining,41700,78859308.5
2019,Female,Total,Manufacturing,228100,215000938.1
2019,Female,Total,"Electricity, Gas, Water and Waste Services",38300,53353914.7
2019,Female,Total,Construction,137600,118950337.8
2019,Female,Total,Wholesale Trade,131800,135786594.7
2019,Female,Total,Retail Trade,689200,453301408.6
2019,Female,Total,Accommodation and Food Services,506400,269499641.4
2019,Female,Total,"Transport, Postal and Warehousing",142600,149725974.6
2019,Female,Total,Information Media and Telecommunications,78100,89994834.5
2019,Female,Total,Financial and Insurance Services,221400,339774849.2
2019,Female,Total,"Rental, Hiring and Real Estate Services",101800,109533509.3
2019,Female,Total,"Professional, Scientific and Technical Services",477300,574162865.4
2019,Female,Total,Administrative and Support Services,254500,199825486.1
2019,Female,Total,Public Administration and Safety,402000,578990156.8
2019,Female,Total,Education and Training,800300,933885909.1
2019,Female,Total,Health Care and Social Assistance,1350600,1385685422
2019,Female,Total,Arts and Recreation Services,116600,87636042.7
2019,Female,Total,Other Services,227900,134279482.3
2019,Female,Total,Total,6054500,5968902235
2019,Male,New South Wales,"Agriculture, Forestry and Fishing",60400,36390872.3
2019,Male,New South Wales,Mining,27100,70653528.9
2019,Male,New South Wales,Manufacturing,179800,258160688.2
2019,Male,New South Wales,"Electricity, Gas, Water and Waste Services",36600,69893710.7
2019,Male,New South Wales,Construction,331100,359918282.1
2019,Male,New South Wales,Wholesale Trade,82300,124806450.8
2019,Male,New South Wales,Retail Trade,175900,173057557.1
2019,Male,New South Wales,Accommodation and Food Services,140000,107755774.1
2019,Male,New South Wales,"Transport, Postal and Warehousing",176200,227541523
2019,Male,New South Wales,Information Media and Telecommunications,47000,78924063.3
2019,Male,New South Wales,Financial and Insurance Services,98500,255775068.5
2019,Male,New South Wales,"Rental, Hiring and Real Estate Services",30500,51622728.5
2019,Male,New South Wales,"Professional, Scientific and Technical Services",236900,410370402.6
2019,Male,New South Wales,Administrative and Support Services,67000,65814704.5
2019,Male,New South Wales,Public Administration and Safety,128000,238285782.9
2019,Male,New South Wales,Education and Training,107100,152865293.4
2019,Male,New South Wales,Health Care and Social Assistance,130400,189410545.6
2019,Male,New South Wales,Arts and Recreation Services,37000,43918987.8
2019,Male,New South Wales,Other Services,88900,93719156.9
2019,Male,New South Wales,Total,2189700,2993843263
2019,Male,Victoria,"Agriculture, Forestry and Fishing",47700,28029000.3
2019,Male,Victoria,Mining,7100,14261414.6
2019,Male,Victoria,Manufacturing,197500,270687983.6
2019,Male,Victoria,"Electricity, Gas, Water and Waste Services",31800,52886944.8
2019,Male,Victoria,Construction,264900,284745643.8
2019,Male,Victoria,Wholesale Trade,79900,93580745.1
2019,Male,Victoria,Retail Trade,151500,149867827.3
2019,Male,Victoria,Accommodation and Food Services,80800,47076664.4
2019,Male,Victoria,"Transport, Postal and Warehousing",137200,165410261.9
2019,Male,Victoria,Information Media and Telecommunications,43400,67686144.5
2019,Male,Victoria,Financial and Insurance Services,65200,130232464.9
2019,Male,Victoria,"Rental, Hiring and Real Estate Services",29200,38911971
2019,Male,Victoria,"Professional, Scientific and Technical Services",215700,394723342.7
2019,Male,Victoria,Administrative and Support Services,63700,62737492.5
2019,Male,Victoria,Public Administration and Safety,93300,175520577.2
2019,Male,Victoria,Education and Training,90900,125971446.2
2019,Male,Victoria,Health Care and Social Assistance,95800,142065816
2019,Male,Victoria,Arts and Recreation Services,35200,36504237.3
2019,Male,Victoria,Other Services,58800,61220099.4
2019,Male,Victoria,Total,1784200,2358194812
2019,Male,Queensland,"Agriculture, Forestry and Fishing",44900,19930257.7
2019,Male,Queensland,Mining,47900,128846044.1
2019,Male,Queensland,Manufacturing,130300,172195699.1
2019,Male,Queensland,"Electricity, Gas, Water and Waste Services",23400,45933581.6
2019,Male,Queensland,Construction,216900,251128738.7
2019,Male,Queensland,Wholesale Trade,53900,77075000.2
2019,Male,Queensland,Retail Trade,102200,86133361.7
2019,Male,Queensland,Accommodation and Food Services,80200,52005664.4
2019,Male,Queensland,"Transport, Postal and Warehousing",98200,133117523
2019,Male,Queensland,Information Media and Telecommunications,21500,37281247.3
2019,Male,Queensland,Financial and Insurance Services,27300,45540535.7
2019,Male,Queensland,"Rental, Hiring and Real Estate Services",29200,41130491.2
2019,Male,Queensland,"Professional, Scientific and Technical Services",102800,147610356.4
2019,Male,Queensland,Administrative and Support Services,45500,34132803.6
2019,Male,Queensland,Public Administration and Safety,74100,109814438
2019,Male,Queensland,Education and Training,51400,79887455.9
2019,Male,Queensland,Health Care and Social Assistance,77900,127202958.9
2019,Male,Queensland,Arts and Recreation Services,26800,18823663.2
2019,Male,Queensland,Other Services,62800,72717060.8
2019,Male,Queensland,Total,1312900,1684092272
2019,Male,South Australia,"Agriculture, Forestry and Fishing",23300,17769004.9
2019,Male,South Australia,Mining,9300,19305691.9
2019,Male,South Australia,Manufacturing,50200,67815697.7
2019,Male,South Australia,"Electricity, Gas, Water and Waste Services",8500,17936457.7
2019,Male,South Australia,Construction,68000,65251383.2
2019,Male,South Australia,Wholesale Trade,17800,22468651.4
2019,Male,South Australia,Retail Trade,40100,32142438.3
2019,Male,South Australia,Accommodation and Food Services,28900,17956427.5
2019,Male,South Australia,"Transport, Postal and Warehousing",36400,44673143.5
2019,Male,South Australia,Information Media and Telecommunications,10000,12369879.2
2019,Male,South Australia,Financial and Insurance Services,6200,7232029.4
2019,Male,South Australia,"Rental, Hiring and Real Estate Services",5100,2945672.7
2019,Male,South Australia,"Professional, Scientific and Technical Services",33700,60045854.8
2019,Male,South Australia,Administrative and Support Services,11600,8134549.4
2019,Male,South Australia,Public Administration and Safety,27700,44131888
2019,Male,South Australia,Education and Training,21000,27749485.8
2019,Male,South Australia,Health Care and Social Assistance,23400,40143768.1
2019,Male,South Australia,Arts and Recreation Services,5300,5246402.2
2019,Male,South Australia,Other Services,21200,21355877.7
2019,Male,South Australia,Total,447400,529597340.5
2019,Male,Western Australia,"Agriculture, Forestry and Fishing",26500,21150882.9
2019,Male,Western Australia,Mining,97600,256943582.2
2019,Male,Western Australia,Manufacturing,64200,111380609.6
2019,Male,Western Australia,"Electricity, Gas, Water and Waste Services",13300,30748138.3
2019,Male,Western Australia,Construction,106100,152351852.5
2019,Male,Western Australia,Wholesale Trade,29200,60059228.2
2019,Male,Western Australia,Retail Trade,52000,46575706.8
2019,Male,Western Australia,Accommodation and Food Services,36300,35568269.8
2019,Male,Western Australia,"Transport, Postal and Warehousing",55900,83941146.4
2019,Male,Western Australia,Information Media and Telecommunications,7200,9182842.6
2019,Male,Western Australia,Financial and Insurance Services,17000,30512775.7
